# DIF   CHIP    CHAN    X       Y       Z       PLANE   PLANE_CHANNEL
2	0	15	36.5	900	1500	0	-1
2	0	16	91	-1	-1	-1	-1
2	0	17	423.5	900	1100	9	-1
2	0	18	337.5	900	1300	7	-1
2	0	19	251.5	900	1100	5	-1
2	0	20	165.5	900	1100	3	-1
2	0	21	79.5	900	1100	1	-1
2	0	22	423.5	900	1300	9	-1
2	0	23	337.5	900	1300	7	-1
2	0	24	122.5	900	1100	2	-1
2	0	25	36.5	900	1100	0	-1
2	0	26	294.5	900	1300	6	-1
2	0	27	380.5	900	1300	8	-1
2	0	28	208.5	900	1100	4	-1
2	0	29	294.5	900	1100	6	-1
2	0	30	380.5	900	1100	8	-1
2	1	0	380.5	900	900	8	-1
2	1	1	423.5	900	900	9	-1
2	1	2	36.5	900	700	0	-1
2	1	3	79.5	900	700	1	-1
2	1	4	122.5	900	700	2	-1
2	1	5	165.5	900	700	3	-1
2	1	6	208.5	900	700	4	-1
2	1	7	251.5	900	700	5	-1
2	1	8	337.5	900	900	7	-1
2	1	9	251.5	900	900	5	-1
2	1	10	165.5	900	900	3	-1
2	1	11	79.5	900	900	1	-1
2	1	12	294.5	900	900	6	-1
2	1	13	208.5	900	900	4	-1
2	1	14	122.5	900	900	2	-1
2	1	15	36.5	900	900	0	-1
2	1	16	-1	-1	-1	-1	-1
2	1	17	-1	-1	-1	-1	-1
2	1	18	-1	-1	-1	-1	-1
2	1	19	-1	-1	-1	-1	-1
2	1	20	-1	-1	-1	-1	-1
2	1	21	-1	-1	-1	-1	-1
2	1	22	423.5	900	700	9	-1
2	1	23	337.5	900	700	7	-1
2	1	24	-1	-1	-1	-1	-1
2	1	25	-1	-1	-1	-1	-1
2	1	26	294.5	900	700	6	-1
2	1	27	380.5	900	700	8	-1
2	1	28	-1	-1	-1	-1	-1
2	1	29	-1	-1	-1	-1	-1
2	1	30	-1	-1	-1	-1	-1
2	2	0	380.5	900	500	8	-1
2	2	1	423.5	900	500	9	-1
2	2	2	36.5	900	300	0	-1
2	2	3	79.5	900	300	1	-1
2	2	4	122.5	900	300	2	-1
2	2	5	165.5	900	300	3	-1
2	2	6	208.5	900	300	4	-1
2	2	7	251.5	900	300	5	-1
2	2	8	337.5	900	500	7	-1
2	2	9	251.5	900	500	5	-1
2	2	10	165.5	900	500	3	-1
2	2	11	79.5	900	500	1	-1
2	2	12	294.5	900	500	6	-1
2	2	13	208.5	900	500	4	-1
2	2	14	122.5	900	500	2	-1
2	2	15	36.5	900	500	0	-1
2	2	16	91	-1	-1	-1	-1
2	2	17	423.5	900	100	9	-1
2	2	18	337.5	900	300	7	-1
2	2	19	251.5	900	100	5	-1
2	2	20	165.5	900	100	3	-1
2	2	21	79.5	900	100	1	-1
2	2	22	423.5	900	300	9	-1
2	2	23	337.5	900	300	7	-1
2	2	24	122.5	900	100	2	-1
2	2	25	36.5	900	100	0	-1
2	2	26	294.5	900	300	6	-1
2	2	27	380.5	900	300	8	-1
2	2	28	208.5	900	100	4	-1
2	2	29	294.5	900	100	6	-1
2	2	30	380.5	900	100	8	-1
3	0	0	380.5	900	1500	8	-1
3	0	1	423.5	900	1500	9	-1
3	0	2	36.5	900	1300	0	-1
3	0	3	79.5	900	1300	1	-1
3	0	4	122.5	900	1300	2	-1
3	0	5	165.5	900	1300	3	-1
3	0	6	208.5	900	1300	4	-1
3	0	7	251.5	900	1300	5	-1
3	0	8	337.5	900	1500	7	-1
3	0	9	251.5	900	1500	5	-1
3	0	10	165.5	900	1500	3	-1
3	0	11	79.5	900	1500	1	-1
3	0	12	294.5	900	1500	6	-1
3	0	13	208.5	900	1500	4	-1
3	0	14	122.5	900	1500	2	-1
3	0	15	36.5	900	1500	0	-1
3	0	16	91	-1	-1	-1	-1
3	0	17	423.5	900	1100	9	-1
3	0	18	337.5	900	1300	7	-1
3	0	19	251.5	900	1100	5	-1
3	0	20	165.5	900	1100	3	-1
3	0	21	79.5	900	1100	1	-1
3	0	22	423.5	900	1300	9	-1
3	0	23	337.5	900	1300	7	-1
3	0	24	122.5	900	1100	2	-1
3	0	25	36.5	900	1100	0	-1
3	0	26	294.5	900	1300	6	-1
3	0	27	380.5	900	1300	8	-1
3	0	28	208.5	900	1100	4	-1
3	0	29	294.5	900	1100	6	-1
3	0	30	380.5	900	1100	8	-1
3	1	0	380.5	900	900	8	-1
3	1	1	423.5	900	900	9	-1
3	1	2	36.5	900	700	0	-1
3	1	3	79.5	900	700	1	-1
3	1	4	122.5	900	700	2	-1
3	1	5	165.5	900	700	3	-1
3	1	6	208.5	900	700	4	-1
3	1	7	251.5	900	700	5	-1
3	1	8	337.5	900	900	7	-1
3	1	9	251.5	900	900	5	-1
3	1	10	165.5	900	900	3	-1
3	1	11	79.5	900	900	1	-1
3	1	12	294.5	900	900	6	-1
3	1	13	208.5	900	900	4	-1
3	1	14	122.5	900	900	2	-1
3	1	15	36.5	900	900	0	-1
3	1	16	-1	-1	-1	-1	-1
3	1	17	-1	-1	-1	-1	-1
3	1	18	-1	-1	-1	-1	-1
3	1	19	-1	-1	-1	-1	-1
3	1	20	-1	-1	-1	-1	-1
3	1	21	-1	-1	-1	-1	-1
3	1	22	423.5	900	700	9	-1
3	1	23	337.5	900	700	7	-1
3	1	24	-1	-1	-1	-1	-1
3	1	25	-1	-1	-1	-1	-1
3	1	26	294.5	900	700	6	-1
3	1	27	380.5	900	700	8	-1
3	1	28	-1	-1	-1	-1	-1
3	1	29	-1	-1	-1	-1	-1
3	1	30	-1	-1	-1	-1	-1
3	2	0	380.5	900	500	8	-1
3	2	1	423.5	900	500	9	-1
3	2	2	36.5	900	300	0	-1
3	2	3	79.5	900	300	1	-1
3	2	4	122.5	900	300	2	-1
3	2	5	165.5	900	300	3	-1
3	2	6	208.5	900	300	4	-1
3	2	7	251.5	900	300	5	-1
3	2	8	337.5	900	500	7	-1
3	2	9	251.5	900	500	5	-1
3	2	10	165.5	900	500	3	-1
3	2	11	79.5	900	500	1	-1
3	2	12	294.5	900	500	6	-1
3	2	13	208.5	900	500	4	-1
3	2	14	122.5	900	500	2	-1
3	2	15	36.5	900	500	0	-1
3	2	16	91	-1	-1	-1	-1
3	2	17	423.5	900	100	9	-1
3	2	18	337.5	900	300	7	-1
3	2	19	251.5	900	100	5	-1
3	2	20	165.5	900	100	3	-1
3	2	21	79.5	900	100	1	-1
3	2	22	423.5	900	300	9	-1
3	2	23	337.5	900	300	7	-1
3	2	24	122.5	900	100	2	-1
3	2	25	36.5	900	100	0	-1
3	2	26	294.5	900	300	6	-1
3	2	27	380.5	900	300	8	-1
3	2	28	208.5	900	100	4	-1
3	2	29	294.5	900	100	6	-1
3	2	30	380.5	900	100	8	-1
4	0	0	0	462.5	115.5	6	38
4	0	1	0	425.1	129.6	6	58
4	0	2	0	462.5	172.5	7	38
4	0	3	0	425.1	186.6	7	58
4	0	4	0	487.5	115.5	6	39
4	0	5	0	475.1	129.6	6	59
4	0	6	0	487.5	172.5	7	39
4	0	7	0	475.1	186.6	7	59
4	0	8	0	375.1	186.6	7	57
4	0	9	0	375.1	129.6	6	57
4	0	10	0	325.1	186.6	7	56
4	0	11	0	325.1	129.6	6	56
4	0	12	0	437.5	172.5	7	37
4	0	13	0	437.5	115.5	6	37
4	0	14	0	412.5	172.5	7	36
4	0	15	0	412.5	115.5	6	36
4	0	16	0	312.5	115.5	6	32
4	0	17	0	312.5	172.5	7	32
4	0	18	0	337.5	115.5	6	33
4	0	19	0	337.5	172.5	7	33
4	0	20	0	362.5	115.5	6	34
4	0	21	0	362.5	172.5	7	34
4	0	22	0	387.5	115.5	6	35
4	0	23	0	387.5	172.5	7	35
4	0	24	0	425.1	158.1	6	78
4	0	25	0	425.1	215.1	7	78
4	0	26	0	475.1	215.1	7	79
4	0	27	0	475.1	158.1	6	79
4	0	28	0	375.1	215.1	7	77
4	0	29	0	375.1	158.1	6	77
4	0	30	0	325.1	215.1	7	76
4	0	31	0	325.1	158.1	6	76
4	1	0	0	262.5	115.5	6	30
4	1	1	0	225.1	129.6	6	54
4	1	2	0	262.5	172.5	7	30
4	1	3	0	225.1	186.6	7	54
4	1	4	0	287.5	115.5	6	31
4	1	5	0	275.1	129.6	6	55
4	1	6	0	287.5	172.5	7	31
4	1	7	0	275.1	186.6	7	55
4	1	8	0	175.1	186.6	7	53
4	1	9	0	175.1	129.6	6	53
4	1	10	0	125.1	186.6	7	52
4	1	11	0	125.1	129.6	6	52
4	1	12	0	237.5	172.5	7	29
4	1	13	0	237.5	115.5	6	29
4	1	14	0	212.5	172.5	7	28
4	1	15	0	212.5	115.5	6	28
4	1	16	0	112.5	115.5	6	24
4	1	17	0	112.5	172.5	7	24
4	1	18	0	137.5	115.5	6	25
4	1	19	0	137.5	172.5	7	25
4	1	20	0	162.5	115.5	6	26
4	1	21	0	162.5	172.5	7	26
4	1	22	0	187.5	115.5	6	27
4	1	23	0	187.5	172.5	7	27
4	1	24	0	225.1	158.1	6	74
4	1	25	0	225.1	215.1	7	74
4	1	26	0	275.1	215.1	7	75
4	1	27	0	275.1	158.1	6	75
4	1	28	0	175.1	215.1	7	73
4	1	29	0	175.1	158.1	6	73
4	1	30	0	125.1	215.1	7	72
4	1	31	0	125.1	158.1	6	72
4	2	0	0	62.5	115.5	6	22
4	2	1	0	25.1	129.6	6	50
4	2	2	0	62.5	172.5	7	22
4	2	3	0	25.1	186.6	7	50
4	2	4	0	87.5	115.5	6	23
4	2	5	0	75.1	129.6	6	51
4	2	6	0	87.5	172.5	7	23
4	2	7	0	75.1	186.6	7	51
4	2	8	0	-24.9	186.6	7	49
4	2	9	0	-24.9	129.6	6	49
4	2	10	0	-74.9	186.6	7	48
4	2	11	0	-74.9	129.6	6	48
4	2	12	0	37.5	172.5	7	21
4	2	13	0	37.5	115.5	6	21
4	2	14	0	12.5	172.5	7	20
4	2	15	0	12.5	115.5	6	20
4	2	16	0	-87.5	115.5	6	16
4	2	17	0	-87.5	172.5	7	16
4	2	18	0	-62.5	115.5	6	17
4	2	19	0	-62.5	172.5	7	17
4	2	20	0	-37.5	115.5	6	18
4	2	21	0	-37.5	172.5	7	18
4	2	22	0	-12.5	115.5	6	19
4	2	23	0	-12.5	172.5	7	19
4	2	24	0	25.1	158.1	6	70
4	2	25	0	25.1	215.1	7	70
4	2	26	0	75.1	215.1	7	71
4	2	27	0	75.1	158.1	6	71
4	2	28	0	-24.9	215.1	7	69
4	2	29	0	-24.9	158.1	6	69
4	2	30	0	-74.9	215.1	7	68
4	2	31	0	-74.9	158.1	6	68
4	3	0	0	-137.5	115.5	6	14
4	3	1	0	-174.9	129.6	6	46
4	3	2	0	-137.5	172.5	7	14
4	3	3	0	-174.9	186.6	7	46
4	3	4	0	-112.5	115.5	6	15
4	3	5	0	-124.9	129.6	6	47
4	3	6	0	-112.5	172.5	7	15
4	3	7	0	-124.9	186.6	7	47
4	3	8	0	-224.9	186.6	7	45
4	3	9	0	-224.9	129.6	6	45
4	3	10	0	-274.9	186.6	7	44
4	3	11	0	-274.9	129.6	6	44
4	3	12	0	-162.5	172.5	7	13
4	3	13	0	-162.5	115.5	6	13
4	3	14	0	-187.5	172.5	7	12
4	3	15	0	-187.5	115.5	6	12
4	3	16	0	-287.5	115.5	6	8
4	3	17	0	-287.5	172.5	7	8
4	3	18	0	-262.5	115.5	6	9
4	3	19	0	-262.5	172.5	7	9
4	3	20	0	-237.5	115.5	6	10
4	3	21	0	-237.5	172.5	7	10
4	3	22	0	-212.5	115.5	6	11
4	3	23	0	-212.5	172.5	7	11
4	3	24	0	-174.9	158.1	6	66
4	3	25	0	-174.9	215.1	7	66
4	3	26	0	-124.9	215.1	7	67
4	3	27	0	-124.9	158.1	6	67
4	3	28	0	-224.9	215.1	7	65
4	3	29	0	-224.9	158.1	6	65
4	3	30	0	-274.9	215.1	7	64
4	3	31	0	-274.9	158.1	6	64
4	4	0	0	-337.5	115.5	6	6
4	4	1	0	-374.9	129.6	6	42
4	4	2	0	-337.5	172.5	7	6
4	4	3	0	-374.9	186.6	7	42
4	4	4	0	-312.5	115.5	6	7
4	4	5	0	-324.9	129.6	6	43
4	4	6	0	-312.5	172.5	7	7
4	4	7	0	-324.9	186.6	7	43
4	4	8	0	-424.9	186.6	7	41
4	4	9	0	-424.9	129.6	6	41
4	4	10	0	-474.9	186.6	7	40
4	4	11	0	-474.9	129.6	6	40
4	4	12	0	-362.5	172.5	7	5
4	4	13	0	-362.5	115.5	6	5
4	4	14	0	-387.5	172.5	7	4
4	4	15	0	-387.5	115.5	6	4
4	4	16	0	-487.5	115.5	6	0
4	4	17	0	-487.5	172.5	7	0
4	4	18	0	-462.5	115.5	6	1
4	4	19	0	-462.5	172.5	7	1
4	4	20	0	-437.5	115.5	6	2
4	4	21	0	-437.5	172.5	7	2
4	4	22	0	-412.5	115.5	6	3
4	4	23	0	-412.5	172.5	7	3
4	4	24	0	-374.9	158.1	6	62
4	4	25	0	-374.9	215.1	7	62
4	4	26	0	-324.9	215.1	7	63
4	4	27	0	-324.9	158.1	6	63
4	4	28	0	-424.9	215.1	7	61
4	4	29	0	-424.9	158.1	6	61
4	4	30	0	-474.9	215.1	7	60
4	4	31	0	-474.9	158.1	6	60
4	5	0	0	462.5	1.5	4	38
4	5	1	0	425.1	15.6	4	58
4	5	2	0	462.5	58.5	5	38
4	5	3	0	425.1	72.6	5	58
4	5	4	0	487.5	1.5	4	39
4	5	5	0	475.1	15.6	4	59
4	5	6	0	487.5	58.5	5	39
4	5	7	0	475.1	72.6	5	59
4	5	8	0	375.1	72.6	5	57
4	5	9	0	375.1	15.6	4	57
4	5	10	0	325.1	72.6	5	56
4	5	11	0	325.1	15.6	4	56
4	5	12	0	437.5	58.5	5	37
4	5	13	0	437.5	1.5	4	37
4	5	14	0	412.5	58.5	5	36
4	5	15	0	412.5	1.5	4	36
4	5	16	0	312.5	1.5	4	32
4	5	17	0	312.5	58.5	5	32
4	5	18	0	337.5	1.5	4	33
4	5	19	0	337.5	58.5	5	33
4	5	20	0	362.5	1.5	4	34
4	5	21	0	362.5	58.5	5	34
4	5	22	0	387.5	1.5	4	35
4	5	23	0	387.5	58.5	5	35
4	5	24	0	425.1	44.1	4	78
4	5	25	0	425.1	101.1	5	78
4	5	26	0	475.1	101.1	5	79
4	5	27	0	475.1	44.1	4	79
4	5	28	0	375.1	101.1	5	77
4	5	29	0	375.1	44.1	4	77
4	5	30	0	325.1	101.1	5	76
4	5	31	0	325.1	44.1	4	76
4	6	0	0	262.5	1.5	4	30
4	6	1	0	225.1	15.6	4	54
4	6	2	0	262.5	58.5	5	30
4	6	3	0	225.1	72.6	5	54
4	6	4	0	287.5	1.5	4	31
4	6	5	0	275.1	15.6	4	55
4	6	6	0	287.5	58.5	5	31
4	6	7	0	275.1	72.6	5	55
4	6	8	0	175.1	72.6	5	53
4	6	9	0	175.1	15.6	4	53
4	6	10	0	125.1	72.6	5	52
4	6	11	0	125.1	15.6	4	52
4	6	12	0	237.5	58.5	5	29
4	6	13	0	237.5	1.5	4	29
4	6	14	0	212.5	58.5	5	28
4	6	15	0	212.5	1.5	4	28
4	6	16	0	112.5	1.5	4	24
4	6	17	0	112.5	58.5	5	24
4	6	18	0	137.5	1.5	4	25
4	6	19	0	137.5	58.5	5	25
4	6	20	0	162.5	1.5	4	26
4	6	21	0	162.5	58.5	5	26
4	6	22	0	187.5	1.5	4	27
4	6	23	0	187.5	58.5	5	27
4	6	24	0	225.1	44.1	4	74
4	6	25	0	225.1	101.1	5	74
4	6	26	0	275.1	101.1	5	75
4	6	27	0	275.1	44.1	4	75
4	6	28	0	175.1	101.1	5	73
4	6	29	0	175.1	44.1	4	73
4	6	30	0	125.1	101.1	5	72
4	6	31	0	125.1	44.1	4	72
4	7	0	0	62.5	1.5	4	22
4	7	1	0	25.1	15.6	4	50
4	7	2	0	62.5	58.5	5	22
4	7	3	0	25.1	72.6	5	50
4	7	4	0	87.5	1.5	4	23
4	7	5	0	75.1	15.6	4	51
4	7	6	0	87.5	58.5	5	23
4	7	7	0	75.1	72.6	5	51
4	7	8	0	-24.9	72.6	5	49
4	7	9	0	-24.9	15.6	4	49
4	7	10	0	-74.9	72.6	5	48
4	7	11	0	-74.9	15.6	4	48
4	7	12	0	37.5	58.5	5	21
4	7	13	0	37.5	1.5	4	21
4	7	14	0	12.5	58.5	5	20
4	7	15	0	12.5	1.5	4	20
4	7	16	0	-87.5	1.5	4	16
4	7	17	0	-87.5	58.5	5	16
4	7	18	0	-62.5	1.5	4	17
4	7	19	0	-62.5	58.5	5	17
4	7	20	0	-37.5	1.5	4	18
4	7	21	0	-37.5	58.5	5	18
4	7	22	0	-12.5	1.5	4	19
4	7	23	0	-12.5	58.5	5	19
4	7	24	0	25.1	44.1	4	70
4	7	25	0	25.1	101.1	5	70
4	7	26	0	75.1	101.1	5	71
4	7	27	0	75.1	44.1	4	71
4	7	28	0	-24.9	101.1	5	69
4	7	29	0	-24.9	44.1	4	69
4	7	30	0	-74.9	101.1	5	68
4	7	31	0	-74.9	44.1	4	68
4	8	0	0	-137.5	1.5	4	14
4	8	1	0	-174.9	15.6	4	46
4	8	2	0	-137.5	58.5	5	14
4	8	3	0	-174.9	72.6	5	46
4	8	4	0	-112.5	1.5	4	15
4	8	5	0	-124.9	15.6	4	47
4	8	6	0	-112.5	58.5	5	15
4	8	7	0	-124.9	72.6	5	47
4	8	8	0	-224.9	72.6	5	45
4	8	9	0	-224.9	15.6	4	45
4	8	10	0	-274.9	72.6	5	44
4	8	11	0	-274.9	15.6	4	44
4	8	12	0	-162.5	58.5	5	13
4	8	13	0	-162.5	1.5	4	13
4	8	14	0	-187.5	58.5	5	12
4	8	15	0	-187.5	1.5	4	12
4	8	16	0	-287.5	1.5	4	8
4	8	17	0	-287.5	58.5	5	8
4	8	18	0	-262.5	1.5	4	9
4	8	19	0	-262.5	58.5	5	9
4	8	20	0	-237.5	1.5	4	10
4	8	21	0	-237.5	58.5	5	10
4	8	22	0	-212.5	1.5	4	11
4	8	23	0	-212.5	58.5	5	11
4	8	24	0	-174.9	44.1	4	66
4	8	25	0	-174.9	101.1	5	66
4	8	26	0	-124.9	101.1	5	67
4	8	27	0	-124.9	44.1	4	67
4	8	28	0	-224.9	101.1	5	65
4	8	29	0	-224.9	44.1	4	65
4	8	30	0	-274.9	101.1	5	64
4	8	31	0	-274.9	44.1	4	64
4	9	0	0	-337.5	1.5	4	6
4	9	1	0	-374.9	15.6	4	42
4	9	2	0	-337.5	58.5	5	6
4	9	3	0	-374.9	72.6	5	42
4	9	4	0	-312.5	1.5	4	7
4	9	5	0	-324.9	15.6	4	43
4	9	6	0	-312.5	58.5	5	7
4	9	7	0	-324.9	72.6	5	43
4	9	8	0	-424.9	72.6	5	41
4	9	9	0	-424.9	15.6	4	41
4	9	10	0	-474.9	72.6	5	40
4	9	11	0	-474.9	15.6	4	40
4	9	12	0	-362.5	58.5	5	5
4	9	13	0	-362.5	1.5	4	5
4	9	14	0	-387.5	58.5	5	4
4	9	15	0	-387.5	1.5	4	4
4	9	16	0	-487.5	1.5	4	0
4	9	17	0	-487.5	58.5	5	0
4	9	18	0	-462.5	1.5	4	1
4	9	19	0	-462.5	58.5	5	1
4	9	20	0	-437.5	1.5	4	2
4	9	21	0	-437.5	58.5	5	2
4	9	22	0	-412.5	1.5	4	3
4	9	23	0	-412.5	58.5	5	3
4	9	24	0	-374.9	44.1	4	62
4	9	25	0	-374.9	101.1	5	62
4	9	26	0	-324.9	101.1	5	63
4	9	27	0	-324.9	44.1	4	63
4	9	28	0	-424.9	101.1	5	61
4	9	29	0	-424.9	44.1	4	61
4	9	30	0	-474.9	101.1	5	60
4	9	31	0	-474.9	44.1	4	60
4	10	0	0	462.5	-112.5	2	38
